Context,Question,Answer,URL
"Theo tạp chí khoa học New Scientist (Anh), mpox là bệnh truyền nhiễm gây ra bởi một loại vi rút cùng họ với vi rút gây bệnh đậu mùa.  Ban đầu, mpox lây lan giữa các loài gặm nhấm và khỉ ở khu vực Trung và Tây Phi, sau đó lây từ người sang người, tạo thành các đợt bùng phát. Biến thể mới của mpox hiện được biết đến là biến thể 1b. Đây là biến thể của chủng đặc hữu clade 1 ban đầu.  Chủng clade 1 lây nhiễm thông qua tiếp xúc với động vật mắc bệnh, gây ra các đợt bùng phát dịch trong phạm vi Cộng hòa Dân chủ Congo suốt hàng chục năm qua, với tỉ lệ tử vong cao hơn so với biến thể 1b.",Bệnh mpox lây lan như thế nào?,"Bệnh mpox lây lan giữa các loài gặm nhấm và khỉ, sau đó lây từ người sang người.",the_gioi_url_523.txt
"Các chuyên gia y tế đánh giá biến thể 1b nhìn chung không nguy hiểm bằng chủng clade 1. Trong khi hơn 99,9% người mắc phải biến thể 1b sống sót thì chỉ 90% bệnh nhân sống sót trong các đợt bùng phát chủng clade 1. Các triệu chứng của mpox thường xuất hiện sau khoảng 1 tuần ủ bệnh, điển hình như sốt cao, mệt mỏi, đau nhức cơ, phát ban, cùng các vết loét có mủ dần phát triển thành mụn nước trên khắp cơ thể. Tuy nhiên, một số người nhiễm bệnh nhưng không có triệu chứng. Trong một số trường hợp, bệnh có thể chuyển sang biến chứng nghiêm trọng, đặc biệt là trẻ em, thai phụ và người có hệ miễn dịch yếu, như người bị HIV.",Bệnh mpox có nguy hiểm như thế nào?,"Biến thể 1b của bệnh mpox ít nguy hiểm hơn chủng clade 1, với tỉ lệ tử vong thấp hơn.",the_gioi_url_523.txt
"Các nhà khoa học đã bắt đầu lên kế hoạch ứng phó với mpox, bao gồm cả việc huy động nguồn vắc xin và thực hiện các xét nghiệm phát hiện bệnh. Tuy nhiên, quá trình này dự kiến sẽ còn gặp nhiều khó khăn, đặc biệt tại những khu vực mà hệ thống y tế chưa phát triển như châu Phi. ",Các nhà khoa học đang làm gì để ứng phó với mpox?,"Các nhà khoa học đang lên kế hoạch ứng phó với mpox, bao gồm huy động nguồn vắc xin và thực hiện các xét nghiệm phát hiện bệnh.",the_gioi_url_523.txt
"Phát biểu tại Đối thoại Shangri-La 2024, Bộ trưởng Quốc phòng Mỹ Lloyd Austin khẳng định khu vực Ấn Độ Dương - Thái Bình Dương vẫn là ""ưu tiên"" của Washington, và an ninh của Mỹ chỉ được đảm bảo khi an ninh châu Á được đảm bảo.  Ngày 1-6, Bộ trưởng Quốc phòng Mỹ Lloyd Austin đã có bài phát biểu tại Đối thoại Shangri-La 2024 - diễn đàn an ninh thường niên hàng đầu châu Á, đang diễn ra tại Singapore từ 31-5 đến 2-6. Trong bối cảnh xung đột Nga - Ukraine bước vào năm thứ 3 và cuộc xung đột Israel - Hamas ở Gaza đã kéo dài 8 tháng, có ý kiến cho rằng việc Washington tập trung hỗ trợ Kiev, Tel Aviv, đồng thời đảm bảo xung đột không lan rộng, đã khiến khu vực Ấn Độ Dương - Thái Bình Dương ít được chú ý hơn. ""Bất chấp những cuộc đụng độ lịch sử đang diễn ra ở châu Âu và Trung Đông, khu vực Ấn Độ Dương - Thái Bình Dương tiếp tục là khu vực trọng tâm ưu tiên của chúng tôi. An ninh của Mỹ chỉ có thể được đảm bảo khi an ninh của châu Á được đảm bảo, và đó là lý do vì sao Mỹ từ lâu đã duy trì sự hiện diện ở khu vực này"", ông nói. Bộ trưởng Quốc phòng Mỹ cũng nhấn mạnh tầm quan trọng của các liên minh trong khu vực, giải quyết tranh chấp một cách hòa bình thông qua đối thoại, chứ không phải ép buộc hay xung đột, và chắc chắn không phải thông qua ""cái gọi là trừng phạt"".",Mỹ có quan điểm gì về khu vực Ấn Độ Dương - Thái Bình Dương?,Mỹ khẳng định khu vực Ấn Độ Dương - Thái Bình Dương vẫn là ưu tiên hàng đầu của Washington và an ninh của Mỹ chỉ có thể được đảm bảo khi an ninh của châu Á được đảm bảo.,the_gioi_url_2188.txt
"Dự kiến, chi tiết kết quả hoạt động của hãng trong nửa đầu năm sẽ được công bố vào ngày 25-7 tới. Hồi cuối tháng 4, Air France đã hứa hẹn mức giá máy bay hấp dẫn cho mùa hè và sẽ tăng công suất chỗ ngồi lên 5% so với mùa hè trước. Hãng hàng không này là một trong những đối tác chính thức của Thế vận hội Olympic và Paralympic Paris. Họ sẽ tận dụng các sự kiện này để quảng bá thương hiệu và giới thiệu các dịch vụ. Hãng đã thuê hàng trăm nhân viên tạm thời để giúp đảm bảo việc di chuyển thuận lợi cho các vận động viên.",Air France đang làm gì để đối phó với Olympic Paris 2024?,"Air France đang tăng cường công suất chỗ ngồi, quảng bá thương hiệu và giới thiệu các dịch vụ để phục vụ Olympic Paris 2024.",the_gioi_url_1656.txt
Air France dự kiến vận chuyển khoảng 1/5 số vận động viên Olympic và hơn 1/3 số vận động viên Paralympic. Hãng kỳ vọng sẽ phục hồi hoạt động trở lại mức trước đại dịch COVID-19. Khoảng thời gian từ tháng 6 đến tháng 8 hằng năm là giai đoạn quan trọng về mặt tài chính đối với các hãng hàng không ở Bán cầu bắc vì kỳ nghỉ hè. Phần lớn lợi nhuận của họ có được là trong khoảng thời gian này. ,Tại sao mùa hè là giai đoạn quan trọng về mặt tài chính đối với các hãng hàng không ở Bán cầu Bắc?,Mùa hè là giai đoạn quan trọng về mặt tài chính đối với các hãng hàng không ở Bán cầu Bắc vì đây là mùa nghỉ hè và họ thu được phần lớn lợi nhuận trong khoảng thời gian này.,the_gioi_url_1656.txt
"Ngày 20-5, Iran tuyên bố quốc tang 5 ngày dành cho Tổng thống Ebrahim Raisi và các quan chức tử nạn trong vụ trực thăng rơi một ngày trước đó.  Sau vụ rơi trực thăng hôm 19-5 khiến Tổng thống Iran Ebrahim Raisi, Ngoại trưởng Iran Hossein Amir-Abdollahian và một số quan chức cấp cao thiệt mạng, Lãnh đạo tối cao Iran Ali Khamenei tuyên bố tổ chức quốc tang kéo dài 5 ngày. Thông tin quốc tang được công bố hôm 20-5. Theo Hãng tin Reuters, những người được cho là trung thành với Chính phủ Iran hiện tập trung tại các đền thờ Hồi giáo, tại các quảng trường để cầu nguyện cho cố Tổng thống Raisi và cố Ngoại trưởng Amir-Abdollahian cùng các quan chức khác đã thiệt mạng trong vụ tai nạn. Trong khi đó, hầu hết các hàng quán vẫn mở cửa và chính quyền cũng không có ý định làm gián đoạn cuộc sống thường nhật.",Iran đã làm gì sau vụ tai nạn trực thăng?,Iran đã tuyên bố quốc tang 5 ngày để tưởng niệm Tổng thống Ebrahim Raisi và các quan chức thiệt mạng trong vụ tai nạn.,the_gioi_url_2439.txt
"Nhiều người ủng hộ đường lối giáo luật bày tỏ sự ngưỡng mộ đối với vị tổng thống 63 tuổi. ""Ông ấy là một tổng thống làm việc chăm chỉ. Di sản của ông ấy sẽ tồn tại chừng nào chúng tôi còn sống"", anh Mohammad Hossein Zarrabi, 28 tuổi, thành viên lực lượng dân quân tình nguyện Basij ở thành phố Qom của người Shiite, cho biết. Chiều 20-5, đài truyền hình nhà nước Iran phát sóng cảnh người dân thương tiếc vị cố tổng thống, báo Telegraph đưa tin. ""Tôi không biết phải nói gì,"" một người đàn ông đang khóc nói. ""Tôi bị sốc và tôi hy vọng Thượng đế sẽ che chở mọi người trong thời điểm đau buồn này"", một người khác nói thêm.",Người dân Iran phản ứng thế nào trước cái chết của Tổng thống Ebrahim Raisi?,Người dân Iran bày tỏ sự tiếc thương và ngưỡng mộ đối với cố Tổng thống Ebrahim Raisi.,the_gioi_url_2439.txt
"""Ông ấy tử nạn khi đang phục vụ đất nước, điều này khiến tôi rất đau buồn. Ông ấy có vị trí đặc biệt trong tâm khảm mọi người"", một người đàn ông khác chia sẻ khi đang cùng nhiều người thương tiếc ông Raisi tại một đền thờ Hồi giáo. Tuy nhiên, một bộ phận người dân ở Iran vẫn phản đối cố Tổng thống Iran Ebrahim Raisi dù ông đã nằm xuống, vì không đồng tình với một số chính sách hà khắc của chính phủ dưới thời ông.  ",Phản ứng của người dân Iran đối với cái chết của Tổng thống Ebrahim Raisi như thế nào?,"Một số người dân Iran bày tỏ sự tiếc thương, trong khi một số khác vẫn phản đối chính sách của ông.",the_gioi_url_2439.txt
"Lãnh đạo Đảng Tiến bước (MFP) Thái Lan nói toàn bộ nghị sĩ của đảng sẽ chuyển sang đảng mới sau quyết định của tòa yêu cầu giải tán đảng này.  ""MFP đang chuyển sang một đảng mới. Tất cả 143 nghị sĩ sẽ đi cùng chúng tôi"", đảng đối lập Thái Lan MFP thông báo trên mạng xã hội X, trước đây là Twitter, đồng thời khẳng định sẽ không có ai ""đào tẩu"". Trước đó, khi tiền thân của MFP là Đảng Future Forward bị giải thể theo lệnh của tòa án vào năm 2020, 10 trong số 81 nghị sĩ của họ đã chuyển sang các đảng thân với chính phủ. ",Đảng Tiến bước (MFP) Thái Lan sẽ làm gì sau khi bị giải tán?,Đảng Tiến bước (MFP) Thái Lan sẽ chuyển sang một đảng mới và tất cả 143 nghị sĩ sẽ theo đảng mới.,the_gioi_url_938.txt
"Các nghị sĩ thuộc MFP dự kiến tham dự cuộc họp để thành lập đảng mới ở Bangkok vào ngày 9-8. Các thành viên và nhân viên khác của đảng trên cả nước cũng sẽ tham gia cuộc họp để chọn ra những người điều hành đảng và đưa ra các chủ trương, chỉ đạo chính sách. Đảng mới và lãnh đạo đảng sẽ được giới thiệu chính thức vào khoảng giữa trưa cùng ngày. Đến cuối tuần, đảng sẽ chính thức ra mắt ban lãnh đạo mới. Hãng tin Reuters đưa tin chiều 7-8, Tòa án Hiến pháp Thái Lan ra yêu cầu giải thể MFP vì chiến dịch yêu cầu cải cách điều 112 của Bộ luật Hình sự Thái Lan, tức điều luật chống khi quân. Cùng với quyết định giải thể, một số thành viên của đảng này cũng bị cấm hoạt động. Trong tuyên bố phản hồi về việc một số nước lên tiếng lo ngại về quyết định giải thể MFP, Thủ tướng Thái Lan Srettha Thavisin khẳng định nước này có thể tự giải quyết các vấn đề nội bộ.",Đảng Tiến bước (MFP) Thái Lan sẽ làm gì sau khi bị giải tán?,Đảng Tiến bước (MFP) Thái Lan sẽ thành lập một đảng mới và giới thiệu ban lãnh đạo mới.,the_gioi_url_938.txt
"""Chúng tôi sẽ không cho phép một quốc gia nước ngoài can thiệp vào chủ quyền của chúng tôi"", báo Bangkok Post dẫn lời ông Srettha nhấn mạnh. Nhà lãnh đạo Thái Lan cũng nói rằng ông hy vọng MFP sẽ tôn trọng phán quyết của tòa án. Ông Srettha cho biết ông đã gặp các quan chức an ninh để thảo luận về nguy cơ xảy ra biểu tình nhưng hiện không có mối đe dọa nào.",Thủ tướng Thái Lan Srettha có quan điểm gì về việc giải tán Đảng Tiến bước (MFP)?,Thủ tướng Thái Lan Srettha khẳng định nước này có thể tự giải quyết các vấn đề nội bộ và hy vọng MFP sẽ tôn trọng phán quyết của tòa án.,the_gioi_url_938.txt
"Ngay sau đó, Tuần duyên Philippines cũng lên tiếng tố tàu của Trung Quốc ""cố tình đâm vào"" một tàu của Manila. Phát biểu họp báo, người phát ngôn Tuần duyên Philippines Jay Tarriela khẳng định tàu Hải cảnh Trung Quốc đã phớt lờ những quy định về va chạm và thực hiện những động thái nguy hiểm, dẫn đến thiệt hại tài sản. Không có thiệt hại về sức khỏe thuyền viên nào được báo lại. Ông Tarriela cũng tung ra nhiều video vụ va chạm, khẳng định tàu 5205 của Hải cảnh Trung Quốc ""cố tình đâm trực tiếp tàu Philippines"" dù Manila không có sự khiêu khích nào. ""Chiều nay, một tàu Hải cảnh Trung Quốc đã cố tình đâm và va chạm với tàu BRP Teresa Magbanua ba lần, bất chấp việc không có động thái khiêu khích nào từ Tuần duyên Philippines"", ông Tarriela thông tin trên mạng xã hội X. Theo ông Tarriela, vụ va chạm đã làm hư hại tàu Teresa Magbanua, con tàu dài 97m và là một trong những tàu tuần tra lớn nhất của Tuần duyên Philippines.",Chuyện gì đã xảy ra giữa tàu Philippines và tàu Hải cảnh Trung Quốc?,"Tàu Hải cảnh Trung Quốc đã va chạm với tàu Philippines, gây thiệt hại cho tàu của Philippines.",the_gioi_url_509.txt
"Ông cũng khẳng định sẽ không rút tàu ""bất chấp hành vi quấy rối, bắt nạt và động thái leo thang của Hải cảnh Trung Quốc"". Theo Reuters, đây là vụ đối đầu hàng hải thứ năm giữa Trung Quốc và Philippines trong một tháng qua. Bãi cạn Sa Bin (phía Philippines gọi là Escoda) là nơi tập trung của các tàu thực hiện nhiệm vụ tiếp tế cho quân đội Philippines đồn trú trên xác tàu chiến ở bãi Cỏ Mây vốn thuộc quần đảo Trường Sa của Việt Nam.",Philippines đã phản ứng như thế nào sau vụ va chạm tàu?,Philippines khẳng định sẽ không rút tàu và lên án hành động của Hải cảnh Trung Quốc.,the_gioi_url_509.txt
"Cũng nằm trong khu vực quần đảo Trường Sa của Việt Nam, bãi Cỏ Mây thường xuyên ghi nhận các vụ va chạm giữa tàu hải cảnh Trung Quốc và tàu tiếp tế Philippines trong thời gian qua. Bãi cạn này cách đảo Palawan của Philippines khoảng 200km và cách đảo Hải Nam của Trung Quốc hơn 1.000km. Ngoài ra, các tàu của Bắc Kinh và Manila cũng thường xảy ra đụng độ tại bãi cạn Scarborough cách đảo Luzon của Philippines khoảng 230km và cách bờ biển đông nam Trung Quốc khoảng 1.000km. ",Những khu vực nào ở Biển Đông đang xảy ra tranh chấp giữa Philippines và Trung Quốc?,Bãi Cỏ Mây và bãi cạn Scarborough là những khu vực đang xảy ra tranh chấp giữa Philippines và Trung Quốc.,the_gioi_url_509.txt
"Bộ Quốc phòng Nga vừa thông báo quân đội Nga đã tấn công sở chỉ huy Lực lượng vũ trang phía nam của quân đội Ukraine đóng tại cảng Odessa bằng cả không quân, pháo binh và lực lượng tên lửa.  Hãng tin Reuters dẫn thông báo hôm 1-5 của Bộ Quốc phòng Nga tuyên bố quân đội nước này vừa tấn công sở chỉ huy Lực lượng vũ trang phía nam của quân đội Ukraine đóng tại cảng Odessa, miền nam Ukraine. ""Trụ sở chỉ huy tác chiến của Lực lượng vũ trang phía nam Ukraine đã bị cả Lực lượng không quân tác chiến chiến thuật cùng Lực lượng tên lửa và Lực lượng pháo binh Nga tấn công"", Bộ Quốc phòng Nga thông báo. Phía Nga không cung cấp thêm bất kỳ thông tin chi tiết nào nhưng nói rằng quân đội Matxcơva đang dần cải thiện vị trí của họ dọc theo toàn bộ chiến tuyến ở Ukraine.  Theo thông tin từ truyền thông phương Tây, quân đội Nga đang dần tiến đến các điểm then chốt dọc theo khu vực chiến tuyến dài 1.000km.",Quân đội Nga đã tấn công mục tiêu nào ở Ukraine?,Quân đội Nga đã tấn công sở chỉ huy Lực lượng vũ trang phía nam của quân đội Ukraine đóng tại cảng Odessa.,the_gioi_url_13.txt
"Bên cạnh đó, TP.HCM với nền kinh tế năng động bậc nhất khu vực, dân số trẻ và tầng lớp trung lưu đang lớn mạnh sẽ là thị trường đầy tiềm năng đối với các hoạt động giao lưu văn hóa, du lịch, ẩm thực và những sản phẩm cao cấp của Pháp. ",TP.HCM có tiềm năng gì đối với Pháp?,"TP.HCM là thị trường đầy tiềm năng đối với các hoạt động giao lưu văn hóa, du lịch, ẩm thực và những sản phẩm cao cấp của Pháp.",the_gioi_url_1440.txt
"Quan chức Philippines tố Hải cảnh Trung Quốc thu giữ thực phẩm, vật tư tiếp tế cho tiền đồn của Manila ở bãi Cỏ Mây trên Biển Đông trong ba sự việc xảy ra mới đây.  Ngày 3-6, báo Inquirer dẫn lời quan chức quân sự cấp cao cho biết có hai vụ việc liên quan đến Hải cảnh Trung Quốc (CCG) trên Biển Đông ngày 19-5.  Theo đó, Hải quân Philippines thực hiện chiến dịch thả dù để đưa hàng tiếp tế tới BRP Sierra Madre, một tàu chiến mắc cạn được Manila sử dụng làm tiền đồn tại bãi Cỏ Mây, nhưng lực lượng Trung Quốc đã thu giữ các hàng tiếp tế này.",Hải cảnh Trung Quốc đã làm gì ở bãi Cỏ Mây?,Hải cảnh Trung Quốc đã thu giữ thực phẩm và vật tư tiếp tế cho quân đội Philippines ở bãi Cỏ Mây.,the_gioi_url_2149.txt
"Trong vụ việc thứ ba vào ngày 24-5, CCG đã dùng vòi rồng xua đuổi một tàu cá Philippines gần bãi cạn này. Cụ thể, theo nguồn tin của Inquirer, Hải cảnh Trung Quốc đã triển khai bốn thuyền cao su khi Philippines thả dù hàng tiếp tế cho tàu BRP Sierra Madre. Lực lượng Trung Quốc lấy một số lương thực, chủ yếu là thực phẩm, rải xuống nước. Một hàng tiếp tế khác bị thu giữ. Cùng ngày, hai tàu cảnh sát biển và bốn thuyền cao su của Trung Quốc cũng quấy rối hoạt động sơ tán y tế các binh sĩ bị bệnh. Một trong số các tàu hải cảnh Trung Quốc đã bắn thẳng vòi rồng vào một trong các thuyền cao su của Philippines.",Hải cảnh Trung Quốc đã làm gì để cản trở hoạt động của Philippines ở bãi Cỏ Mây?,"Hải cảnh Trung Quốc đã thu giữ hàng tiếp tế, dùng vòi rồng xua đuổi tàu cá và quấy rối hoạt động sơ tán y tế của Philippines.",the_gioi_url_2149.txt
"Phiên họp này từng bị Thủ tướng Israel Benjamin Netanyahu hủy đột ngột vài ngày trước đó nhằm phản đối việc Mỹ bỏ phiếu trắng nghị quyết kêu gọi ngừng bắn ở Gaza của Hội đồng Bảo an Liên Hiệp Quốc, tạo điều kiện cho văn bản này được thông qua. Cũng trong ngày 27-3, người phát ngôn Nhà Trắng Karine Jean-Pierre chia sẻ với báo chí: ""Văn phòng thủ tướng Israel đã đồng ý lên lại lịch cuộc họp dành riêng cho vấn đề Rafah. Chúng tôi đang phối hợp cùng họ để thống nhất một ngày thuận tiện"".",Cuộc họp giữa Mỹ và Israel về Rafah như thế nào?,Cuộc họp đã bị hủy bỏ nhưng sau đó được lên lịch lại.,the_gioi_url_3525.txt
Một quan chức Israel tại Washington cho biết ông Netanyahu đang cân nhắc việc cử phái đoàn sang Washington ngay trong tuần sau. Tel Aviv hiện chưa phản hồi các thông tin này. ,Israel có kế hoạch gì liên quan đến cuộc họp với Mỹ?,Israel đang cân nhắc việc cử phái đoàn sang Washington để thảo luận về tình hình ở Rafah.,the_gioi_url_3525.txt
"Mỹ nói không sao nhãng cam kết an ninh ở Thái Bình Dương; Tàu Hằng Nga của Trung Quốc đáp xuống Mặt trăng; Bầu cử lớn nhất thế giới kết thúc; Các bên trung gian hối thúc ngừng bắn ở Gaza... là những tin tức thế giới đáng chú ý sáng 2-6.  Tại Đối thoại Shangri-La ở Singapore, Bộ trưởng Quốc phòng Mỹ Lloyd Austin trấn an những lo ngại cho rằng xung đột ở Ukraine và Gaza đã làm sao nhãng các cam kết an ninh của Washington tại khu vực châu Á - Thái Bình Dương. ""Ấn Độ Dương - Thái Bình Dương vẫn là nơi hoạt động ưu tiên của chúng tôi"", Hãng tin Reuters dẫn lời ông Austin. Bộ trưởng Quốc phòng Mỹ nhấn mạnh tầm quan trọng của các liên minh trong khu vực và ""giải quyết tranh chấp một cách hòa bình thông qua đối thoại chứ không phải ép buộc hay xung đột"".  ""Và chắc chắn không thông qua cái gọi là trừng phạt"", ông Austin nói, được cho là nhắm vào Trung Quốc vốn được xem là có thái độ bắt nạt ở khu vực.",Mỹ có quan điểm gì về vai trò của mình ở khu vực châu Á - Thái Bình Dương?,Mỹ khẳng định khu vực Ấn Độ Dương - Thái Bình Dương vẫn là nơi hoạt động ưu tiên của họ và họ sẽ tiếp tục duy trì sự hiện diện ở khu vực này.,the_gioi_url_2175.txt
"Trước đó, ông Austin đã gặp người đồng cấp Trung Quốc Đổng Quân bên lề hội nghị vào ngày 31-5 trong nỗ lực hạ nhiệt xung đột các vấn đề từ Đài Loan đến hoạt động quân sự của Trung Quốc ở Biển Đông. Ngày 2-6, Tân Hoa xã đưa tin  tàu thăm dò Mặt trăng Hằng Nga 6 của Trung Quốc đã hạ cánh thành công ở vùng tối của Mặt trăng để thu thập mẫu vật. Đây là bước nhảy vọt mới nhất đối với chương trình không gian kéo dài hàng thập kỷ của Bắc Kinh. Cơ quan Vũ trụ quốc gia Trung Quốc cho biết tàu thăm dò đã đáp xuống lưu vực Nam Cực - Aitken rộng lớn, một trong những miệng hố lớn nhất được biết đến trong Hệ Mặt trời.  Tàu thăm dò, được phóng lên không gian vào ngày 3-5 và đi vào quỹ đạo Mặt trăng ngày 8-5, sẽ hoàn thành các nhiệm vụ quan trọng như lấy mẫu vật từ vùng tối của Mặt trăng và đưa trở về Trái đất.",Trung Quốc đã đạt được thành tựu gì trong lĩnh vực vũ trụ?,Tàu thăm dò Mặt trăng Hằng Nga 6 của Trung Quốc đã hạ cánh thành công ở vùng tối của Mặt trăng.,the_gioi_url_2175.txt
"Tổng thống Ukraine Zelensky cáo buộc Trung Quốc đang nỗ lực ngăn cản các nước tham dự hội nghị hòa bình Ukraine ở Thụy Sĩ vào ngày 15 và 16-6 tới.  ""Thật đáng buồn, Trung Quốc đang nỗ lực hết sức để ngăn cản các nước tham dự hội nghị hòa bình Ukraine ở Thụy Sĩ"", Tổng thống Ukraine nói với báo giới tại một cuộc phỏng vấn bên lề Đối thoại Shangri-La 2024 ngày 2-6. Phát biểu của ông Zelensky được đưa ra trong bối cảnh Ukraine đang cố gắng tập hợp sự ủng hộ quốc tế, nhằm kêu gọi hỗ trợ Kiev trong cuộc chiến với Nga. Trung Quốc hiện chưa lên tiếng về cáo buộc nêu trên của ông Zelensky.  Trước đó, Bộ Ngoại giao Trung Quốc ngày 31-5 xác nhận Bắc Kinh sẽ không tham dự hội nghị hòa bình Ukraine vì nước này chưa đáp ứng các điều kiện để Trung Quốc tham gia. ""Trung Quốc luôn nhấn mạnh rằng một hội nghị hòa bình quốc tế phải có sự tham gia của cả Nga và Ukraine trên cơ sở bình đẳng giữa tất cả các bên. Hơn nữa, các đề xuất hòa bình cũng phải được thảo luận một cách công bằng và bình đẳng"", Hãng tin Reuters dẫn lời phát ngôn viên Bộ Ngoại giao Trung Quốc Mao Ninh giải thích. Về phía Nga, Hãng thông tấn Nga RIA nhận định Trung Quốc từ chối dự hội nghị hòa bình Ukraine là do Nga không cử đại diện đến hội nghị này.",Trung Quốc có tham gia hội nghị hòa bình Ukraine không?,Trung Quốc đã từ chối tham gia hội nghị hòa bình Ukraine.,the_gioi_url_2161.txt
"Diễn biến liên quan, ông Zelensky bày tỏ sự thất vọng khi một số nhà lãnh đạo thế giới vẫn chưa đăng ký tham dự hội nghị hòa bình trong bối cảnh Trung Quốc đã xác nhận không tham gia, còn Mỹ vẫn chưa phản hồi về việc liệu Tổng thống Biden sẽ có mặt hay không, theo Hãng tin AFP. Cũng trong ngày 2-6, trong khuôn khổ Đối thoại Shangri-La ở Singapore, ông Zelensky cho biết hơn 100 nước đã đăng ký tham dự hội nghị hòa bình Ukraine và kêu gọi các quốc gia châu Á - Thái Bình Dương cũng nên tham gia. ",Tổng thống Zelensky có mong muốn gì về hội nghị hòa bình?,Tổng thống Zelensky mong muốn các quốc gia châu Á - Thái Bình Dương tham gia hội nghị hòa bình.,the_gioi_url_2161.txt
"Nga phủ quyết việc gia hạn của nhóm giám sát các lệnh trừng phạt lên Bình Nhưỡng, trong khi Mỹ và phương Tây kêu gọi thành lập nhóm mới.  Theo Hãng thông tấn trung ương Triều Tiên (KCNA), đặc phái viên của Triều Tiên tại Liên Hiệp Quốc cho biết những nỗ lực của Mỹ và các nước phương Tây về việc thành lập các nhóm mới giám sát các lệnh trừng phạt đối với Bình Nhưỡng ""sẽ thất bại"". Hãng tin Reuters ngày 5-5 dẫn KCNA cho biết Đại sứ Kim Song đưa ra bình luận nhằm đáp lại tuyên bố chung mà Mỹ và các đồng minh đưa ra trong tuần này.  Theo đó, tuyên bố này kêu gọi sự tiếp tục của một nhóm chuyên gia của Liên Hiệp Quốc giám sát các lệnh trừng phạt lâu dài đối với Bình Nhưỡng, vì các chương trình vũ khí hạt nhân và tên lửa của nước này. Vào đầu năm nay, Nga đã phủ quyết việc gia hạn hằng năm của nhóm giám sát này, trong bối cảnh có các cáo buộc cho rằng Triều Tiên đã chuyển vũ khí để Nga sử dụng trong cuộc chiến tại Ukraine. ""Các thế lực thù địch có thể thành lập một nhóm chuyên gia thứ hai và thứ ba trong tương lai, nhưng tất cả đều sẽ tự kết thúc theo thời gian"", KCNA dẫn lời ông Kim. Vào tháng trước, Đại sứ Mỹ tại Liên Hiệp Quốc Linda Thomas-Greenfield đã đến thăm khu phi quân sự (DMZ) Bàn Môn Điếm, khu vực biên giới được canh gác nghiêm ngặt giữa Hàn Quốc và Triều Tiên.",Triều Tiên phản ứng gì trước việc Mỹ và các nước phương Tây muốn thành lập nhóm giám sát lệnh trừng phạt?,Triều Tiên cho rằng những nỗ lực của Mỹ và các nước phương Tây về việc thành lập nhóm giám sát lệnh trừng phạt sẽ thất bại.,the_gioi_url_2798.txt
"Tại đây, bà Thomas-Greenfield kêu gọi Nga và Trung Quốc ngừng tán thưởng Triều Tiêu cho ""những hành vi xấu của nước này"". Bà Thomas-Greenfield đến Bàn Môn Điếm sau khi Nga từ chối việc gia hạn nhóm chuyên gia đa quốc gia đã giám sát việc thực thi các lệnh trừng phạt của Liên Hiệp Quốc lên Triều Tiên trong 15 năm qua. Các lệnh trừng phạt của Liên Hiệp Quốc nhằm hạn chế các chương trình hạt nhân và tên lửa của Bình Nhưỡng. ",Mỹ đã phản ứng gì trước việc Nga từ chối gia hạn nhóm giám sát lệnh trừng phạt Triều Tiên?,Mỹ đã kêu gọi Nga và Trung Quốc ngừng tán thưởng Triều Tiên và tiếp tục thực thi các lệnh trừng phạt.,the_gioi_url_2798.txt
"Tại bùng binh này cũng từng xảy ra một số vụ hỗn loạn và các vụ việc gây chết người trong lúc phân phát hàng cứu trợ, trong đó có vụ xảy ra ngày 23-3 mà chính quyền ở Gaza do lực lượng Hamas kiểm soát cho biết có 21 người thiệt mạng. Tổ chức Trăng lưỡi liềm đỏ Palestine cho biết 3 trong số 5 người thiệt mạng trong vụ hỗn loạn sáng 30-3 là do súng bắn. Các nhân chứng tại hiện trường cho biết hỗn loạn xảy ra khi một số người Gaza giám sát việc phân phát hàng cứu trợ bắn chỉ thiên để cảnh cáo đám đông, các binh lính Israel cũng nổ súng và một số người bị xe tải cán phải khi cố lao đến nhận thực phẩm. * Anh cho binh sĩ lục quân để râu sau 100 năm. Nhà vua Charles III, tổng tư lệnh các lực lượng vũ trang Anh, đã ký quyết định bãi bỏ lệnh cấm để râu tồn tại suốt 100 năm nay đối với sĩ quan và binh sĩ của lục quân. Mục đích của quyết định này là để lục quân Anh có thể tuyển thêm binh sĩ trong thời gian tới. Quyết định có hiệu lực từ ngày 29-3, được cho là sẽ tạo điều kiện về thời gian để các binh sĩ tận dụng dịp nghỉ lễ Phục sinh để ""nuôi râu"". Tuy nhiên, quy định mới cũng khẳng định binh sĩ phải để râu ""gọn gàng"".",Sự việc gì đã xảy ra tại khu vực phân phát hàng cứu trợ ở Gaza?,"Hỗn loạn đã xảy ra tại khu vực phân phát hàng cứu trợ, khiến nhiều người thiệt mạng.",the_gioi_url_3492.txt
"Trước đó, sau khi xem xét quy định của lục quân về ngoại hình và bộ râu cùng với kết quả cuộc khảo sát về vấn đề này đối với cả quân nhân tại ngũ và quân dự bị thuộc lực lượng, Tổng tham mưu trưởng quân đội Anh Patrick Sanders cho rằng chính sách về ngoại hình cần phải thay đổi. Bộ trưởng Quốc phòng Anh Grant Shapps cũng phải thừa nhận rằng lệnh cấm để râu là ""lố bịch"".",Lệnh cấm để râu trong quân đội Anh như thế nào?,Lệnh cấm để râu trong quân đội Anh đã bị bãi bỏ sau 100 năm.,the_gioi_url_3492.txt
